utimesec    10327.177201
stimesec    22.530118
ru_maxrss   1902344
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   924461
ru_majflt   18520
ru_nswap    0
ru_inblock  4298536
ru_oublock  57452
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    120267
ru_nivcsw   199152
