utimesec    2340.377846
stimesec    0.779766
ru_maxrss   198784
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   43485
ru_majflt   10
ru_nswap    0
ru_inblock  1848
ru_oublock  1927
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2964
ru_nivcsw   9878
