utimesec    449.981758
stimesec    5.324132
ru_maxrss   334728
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   12686
ru_majflt   12
ru_nswap    0
ru_inblock  7864
ru_oublock  1387
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    578591
ru_nivcsw   2982
