utimesec    490.606822
stimesec    5.833195
ru_maxrss   335736
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   12949
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  1466
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    605458
ru_nivcsw   3347
