utimesec    616.129400
stimesec    6.081128
ru_maxrss   292656
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   10438
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  1385
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    583078
ru_nivcsw   3677
